file,strongest_frequency_hz,strongest_frequency_khz,strongest_power,std_mv,ptp_mv
capture_20260703_144116_557.csv,127000.0,127.0,0.00834612180882343,0.3562133924934405,4.882813
capture_20260703_144116_750.csv,128000.0,128.0,0.008904447103934487,0.35322985639986015,4.394531
capture_20260703_144116_943.csv,127000.0,127.0,0.009059307857868218,0.3558098119178948,5.859375
capture_20260703_144117_146.csv,128000.0,128.0,0.00915198854576949,0.3547879487785983,4.882812
capture_20260703_144117_354.csv,128000.0,128.0,0.009182531028240574,0.3602805514471939,5.859375
capture_20260703_144117_548.csv,128000.0,128.0,0.00926814934636667,0.34209408364754706,2.441406
capture_20260703_144117_742.csv,128000.0,128.0,0.01051665508632173,0.3401615885350746,2.441406
capture_20260703_144117_942.csv,127000.0,127.0,0.010247268859771242,0.3437235701340614,2.9296870000000004
capture_20260703_144118_146.csv,127000.0,127.0,0.008760232969848604,0.34385142544783304,3.90625
capture_20260703_144118_347.csv,128000.0,128.0,0.01020221377582256,0.3403016470635593,2.9296870000000004
capture_20260703_144118_551.csv,127000.0,127.0,0.008120321149235908,0.3409059146398638,2.9296870000000004
capture_20260703_144118_744.csv,128000.0,128.0,0.008863498928760045,0.34100340505144944,2.9296870000000004
capture_20260703_144118_952.csv,128000.0,128.0,0.009696630322499296,0.34258847146571675,2.441406
capture_20260703_144119_147.csv,127000.0,127.0,0.008599297072095103,0.34671671403717164,2.441406
capture_20260703_144119_354.csv,128000.0,128.0,0.010285587318140218,0.3440898655819234,2.929688
capture_20260703_144119_543.csv,128000.0,128.0,0.009056112287602724,0.346031656816742,2.9296870000000004
capture_20260703_144119_748.csv,127000.0,127.0,0.009555622707639138,0.3470793991067999,3.90625
capture_20260703_144119_941.csv,127000.0,127.0,0.010150441378381158,0.3443797793749738,3.417968
capture_20260703_144120_147.csv,128000.0,128.0,0.010144848412455837,0.33954385436121126,2.9296870000000004
capture_20260703_144120_355.csv,128000.0,128.0,0.008953086743271601,0.3389773099732081,2.9296870000000004
capture_20260703_144120_546.csv,128000.0,128.0,0.009014669891334991,0.33788100716621494,2.9296870000000004
capture_20260703_144120_755.csv,128000.0,128.0,0.009854828555043507,0.3432537681546385,3.4179690000000003
capture_20260703_144120_947.csv,127000.0,127.0,0.00991546318368254,0.3418969859234951,2.9296870000000004
capture_20260703_144121_145.csv,128000.0,128.0,0.008437395866774307,0.34104068421098116,2.9296870000000004
capture_20260703_144121_343.csv,127000.0,127.0,0.010178127312563862,0.3422788233474263,2.441406
capture_20260703_144121_551.csv,128000.0,128.0,0.008581893393574777,0.3410031390008228,2.441406
capture_20260703_144121_741.csv,127000.0,127.0,0.010085928418879467,0.34578109661485884,2.929688
capture_20260703_144121_950.csv,128000.0,128.0,0.008629996157204693,0.33828779249123514,2.441406
capture_20260703_144122_143.csv,128000.0,128.0,0.011224559121729325,0.33925138325033377,2.9296870000000004
capture_20260703_144122_352.csv,127000.0,127.0,0.009964039608056955,0.3403512810285026,2.9296870000000004
capture_20260703_144122_554.csv,128000.0,128.0,0.010362663523808926,0.34284604121745593,2.9296870000000004
capture_20260703_144122_749.csv,128000.0,128.0,0.01072213840922975,0.34585472590669486,3.4179690000000003
capture_20260703_144122_945.csv,127000.0,127.0,0.008071058834124258,0.3482457996806205,3.4179690000000003
capture_20260703_144123_155.csv,128000.0,128.0,0.010207112075587164,0.3458626357567921,2.441406
capture_20260703_144123_349.csv,128000.0,128.0,0.00978299400350121,0.3485935860025345,2.9296870000000004
capture_20260703_144123_551.csv,128000.0,128.0,0.009614985816771102,0.3478051563720702,2.9296870000000004
capture_20260703_144123_754.csv,127000.0,127.0,0.010153804307669165,0.34652092837647347,2.929688
